ID;LocX;LocY;RegDens;RegPop;MedHHInc;MeanHHSz;CountMeth
58456;-98.932930;46.270766;7;653;26161;2.150000;1
58458;-98.293760;46.367889;12;1482;32250;2.550000;0
58460;-99.321820;46.309847;4;304;24375;1.950000;0
58461;-98.200160;46.654622;6;470;27188;2.300000;1
58463;-100.486900;47.483877;5;773;21250;2.120000;1
58464;-98.588900;47.583586;5;305;29432;2.560000;1
58466;-98.369120;46.611528;6;420;25441;2.270000;1
58467;-99.331250;46.867794;6;758;27143;2.450000;1
58472;-98.639230;46.638134;5;366;30000;2.290000;0
58474;-98.115840;46.090506;12;2758;31179;2.360000;1
58475;-99.566010;47.149515;5;201;24531;2.280000;0
58476;-98.973280;47.189716;3;262;40714;2.470000;0
58477;-100.539800;47.229815;3;160;23542;2.350000;1
58478;-99.745520;47.135224;3;189;27292;2.100000;1
58479;-98.250780;47.092093;7;314;32273;3.020000;1
58480;-98.259360;46.928530;7;344;30972;2.410000;0
58481;-98.428800;46.947101;6;372;45729;3.000000;1
58482;-99.920510;46.862714;8;1036;27083;2.230000;1
58483;-99.398980;46.631342;6;391;25417;2.300000;0
58484;-98.440530;47.399657;4;75;32083;2.590000;0
58486;-99.404690;47.435936;5;345;26071;2.430000;1
58487;-99.605680;46.856925;5;499;28917;2.680000;1
58488;-99.994150;47.177348;3;331;20500;2.140000;0
58489;-99.618480;46.032700;4;188;29063;2.690000;1
58490;-98.060750;46.368093;7;354;45625;2.720000;1
58492;-98.439930;47.154922;8;513;35000;2.540000;1
58494;-100.272800;47.141711;3;379;25781;2.190000;0
58495;-99.561980;46.278442;8;1542;31186;2.300000;1
58496;-99.310520;47.153361;3;292;34306;2.610000;0
58497;-98.564970;46.770483;9;482;33365;3.150000;0
584HH;-98.774310;47.133562;;0;0;0.000000;1
58501;-100.772300;46.839620;69;43706;41462;2.360000;0
58504;-100.753800;46.768617;62;22611;41692;2.510000;1
58505;-100.781300;46.821260;;0;0;0.000000;1
58520;-101.537500;46.657221;3;292;25000;2.540000;1
58521;-100.717900;47.035410;7;547;45208;2.960000;0
58523;-101.759700;47.229528;17;3885;43300;2.560000;1
58524;-100.095000;46.596608;3;117;25938;2.090000;1
58528;-100.638700;46.249361;15;906;19265;4.220000;1
58529;-101.604100;46.320916;4;842;21027;2.410000;0
58530;-101.183100;47.133382;8;1393;38654;2.540000;0
58531;-101.190000;47.575888;5;305;37917;2.290000;0
58532;-100.106900;46.864850;4;336;22083;2.850000;1
58533;-101.828500;46.408171;7;993;22422;2.130000;1
58535;-101.247400;46.501898;4;594;24712;2.290000;0
58538;-100.721100;46.062798;15;2369;24784;3.740000;1
58540;-101.527400;47.646187;9;2280;31285;2.360000;1
58541;-102.081100;47.396933;5;462;27344;2.420000;0
58542;-100.035800;46.050820;5;426;24559;2.630000;1
58544;-100.292800;46.488312;5;571;25000;2.290000;1
58545;-101.612100;47.290543;17;3582;44545;2.620000;0
58549;-99.937970;46.467732;4;261;30972;2.900000;1
58552;-100.238300;46.257466;8;2191;26445;2.360000;1
58553;-100.401400;46.814568;4;143;32083;2.550000;1
58554;-100.908900;46.812148;37;20229;39510;2.530000;0
58558;-100.531000;46.813571;9;719;45938;2.960000;0
58559;-100.726600;47.429223;4;232;26750;1.970000;1
58560;-100.281900;46.677294;5;195;36875;2.770000;0
58561;-99.716900;46.477491;8;1247;29432;2.460000;0
58562;-102.007700;46.346028;4;565;29625;2.240000;1
58563;-101.439100;46.909229;8;2156;30033;2.540000;1
58564;-101.345900;46.291855;4;207;31250;2.840000;1
58565;-101.376700;47.494559;29;282;45000;2.450000;1
58566;-100.933300;46.591740;5;227;35714;3.240000;0
58568;-100.946400;46.155222;3;641;22426;2.970000;0
58569;-101.175600;46.258711;2;92;20625;2.090000;1
58570;-100.930200;46.421762;4;347;35893;3.070000;1
58571;-101.376400;47.281472;11;571;42813;2.310000;0
58572;-100.303600;46.885406;6;202;38750;2.270000;0
58573;-100.243400;46.094998;8;832;26413;2.330000;1
58575;-100.874700;47.543706;8;1009;29211;2.270000;1
58576;-101.156700;47.446392;11;1064;34286;2.430000;1
58577;-101.046200;47.302682;16;1776;40398;2.480000;1
58579;-100.760000;47.178883;10;1280;34236;2.610000;1
58580;-101.925400;47.281173;6;287;32656;2.350000;1
58581;-99.836060;46.014164;6;296;23571;2.180000;0
585HH;-101.404400;47.403073;;0;0;0.000000;1
58601;-102.804100;46.878057;36;19249;32965;2.410000;0
58620;-103.316800;46.486096;2;198;26875;2.870000;0
58621;-103.930500;47.077257;5;1405;29323;2.350000;1
58622;-103.213900;46.922727;7;1537;28424;2.540000;1
58623;-103.404500;46.182799;9;2273;32872;2.300000;1
58625;-102.187900;47.252561;6;259;24643;2.760000;1
58626;-102.612200;47.346329;4;288;24306;2.320000;1
58627;-103.233300;47.219032;3;164;26042;2.340000;1
58630;-102.567800;46.860364;7;549;36500;2.600000;1
58631;-101.833700;46.759443;7;1271;28563;2.310000;1
58632;-103.950000;46.713628;7;242;32292;2.570000;0
58634;-103.369000;47.393108;3;351;30192;2.320000;0
58636;-102.343500;47.371929;5;750;21691;2.540000;1
58638;-102.049700;46.877355;8;1098;23879;2.360000;1
58639;-102.603500;46.043733;9;1971;29801;2.220000;1
58640;-102.827700;47.411564;6;1225;33828;2.420000;0
58641;-102.485500;46.666229;4;126;26250;2.680000;0
58642;-102.822200;47.151337;4;352;28125;2.860000;0
58643;-103.932000;46.271500;2;230;28594;1.970000;1
58645;-103.568700;46.927520;3;334;33333;2.370000;0
58646;-102.287600;46.379559;5;1318;28750;2.270000;0
58647;-102.873500;46.511555;5;967;29125;2.250000;1
58649;-102.923000;46.140764;4;366;24643;2.100000;1
58650;-102.604000;46.405798;4;477;30481;2.400000;0
58651;-103.685400;46.329565;3;544;22917;2.580000;0
58652;-102.283600;46.891017;6;1121;32772;2.420000;0
58653;-103.091600;46.172025;5;658;31912;2.460000;0
58654;-103.783200;46.859920;2;345;27857;2.410000;0
58655;-103.033600;46.808668;8;487;35104;3.140000;1
58656;-102.462200;46.975615;5;429;29583;2.790000;1
586XX;-103.519200;46.698885;1;16;62500;2.670000;0
58701;-101.285800;48.199830;57;24761;32370;2.260000;1
58703;-101.319400;48.277024;59;18479;36461;2.440000;1
58704;-101.327400;48.416470;80;7599;32255;3.250000;0
58710;-100.236800;47.877560;7;585;30588;2.300000;0
58711;-101.289100;48.944240;5;235;36500;2.470000;0
58712;-100.531600;47.985515;5;184;21167;2.790000;0
58713;-100.635900;48.552669;3;40;11875;2.220000;1
58716;-101.081200;47.827810;4;119;31042;2.290000;1
58718;-101.818800;48.327365;6;959;29464;2.580000;1
58721;-102.273600;48.811975;6;609;27829;2.320000;0
58722;-101.473300;48.251187;29;1456;41667;2.870000;0
58723;-100.692600;47.785232;4;173;25000;1.990000;0
58725;-101.701800;48.466756;6;348;25893;2.660000;1
58727;-102.804900;48.844129;4;342;17727;1.940000;1
58730;-103.323000;48.889528;9;1364;28088;2.170000;1
58731;-100.984100;48.422289;7;314;40000;2.710000;0
58733;-101.609800;48.171782;8;493;40000;2.900000;1
58734;-101.963800;48.506446;4;335;24167;2.500000;1
58735;-101.496700;47.869756;5;387;31667;2.650000;0
58736;-100.381200;47.916124;7;551;21458;2.260000;1
58737;-102.404000;48.917722;3;151;17500;2.070000;1
58740;-101.221600;48.485288;8;681;33967;2.480000;1
58741;-100.824700;48.269326;7;640;27000;2.580000;1
58744;-100.615400;48.102064;5;196;26500;2.130000;1
58746;-102.083000;48.719925;8;1684;30361;2.300000;0
58747;-100.510100;47.808989;4;150;26250;2.680000;1
58748;-100.660600;48.687522;4;245;27083;2.330000;1
58750;-101.419400;48.611257;6;597;36477;2.600000;0
58752;-102.579200;48.845965;6;259;24583;2.270000;0
58755;-102.936600;48.632655;4;164;34375;2.250000;0
58756;-101.811100;47.962814;5;250;25341;2.070000;1
58757;-102.587500;47.702563;5;780;25875;3.940000;1
58758;-100.101700;47.781908;5;245;30417;2.190000;1
58759;-101.260600;47.855591;7;709;29821;2.450000;1
58760;-101.157900;48.686244;4;280;31000;2.070000;0
58761;-101.551500;48.770684;8;1207;31300;2.300000;0
58762;-100.961500;48.671806;6;237;27143;2.170000;1
58763;-102.541300;47.983034;9;2860;28568;2.930000;1
58765;-103.038300;48.857983;5;317;33750;2.060000;1
58768;-101.001700;48.250987;7;249;39000;2.590000;0
58769;-102.232400;48.330437;3;278;30000;2.650000;1
58770;-102.139700;47.927133;10;1290;27500;2.720000;0
58771;-101.976300;48.073998;5;482;26406;2.400000;0
58772;-102.600800;48.973939;6;143;36719;1.990000;0
58773;-102.650600;48.574749;6;756;27330;2.390000;0
58775;-101.844100;47.710089;8;294;16875;3.200000;0
58776;-102.623300;48.247670;3;216;30000;2.510000;1
58778;-100.934200;47.783028;4;180;28125;2.250000;0
58779;-101.860800;47.811566;4;514;25000;2.470000;0
58781;-101.096400;48.037844;11;721;29808;2.580000;0
58782;-101.726400;48.944324;6;464;29792;2.340000;1
58783;-100.764000;48.900962;4;360;24375;2.200000;0
58784;-102.423500;48.366981;10;1732;24745;2.190000;1
58785;-101.111700;48.271451;25;1071;42898;2.990000;1
58787;-101.819400;48.767150;4;155;24097;1.960000;0
58788;-100.474800;48.363285;6;1322;28000;2.280000;1
58789;-100.806200;48.567655;5;354;23333;2.160000;1
58790;-100.934300;48.053192;15;1570;31705;2.480000;0
58792;-100.768400;47.971295;4;255;29464;2.070000;1
58793;-101.049400;48.871815;8;752;28073;2.270000;1
58794;-102.766500;48.298407;4;143;26719;2.550000;1
58795;-103.156900;48.640550;4;278;21406;2.340000;0
587HH;-101.585400;48.465294;;0;0;0.000000;1
58801;-103.719100;48.204960;26;16125;31990;2.410000;0
58830;-103.467100;48.586475;3;242;22813;2.180000;1
58831;-103.659200;47.826449;4;508;29688;2.410000;0
58833;-103.512200;48.894491;3;90;36429;2.370000;0
58835;-103.465600;47.739430;3;252;29091;2.380000;1
58838;-103.886000;47.832020;3;225;30714;2.450000;1
58843;-103.390200;48.278037;4;336;31250;2.150000;0
58844;-103.758700;48.894636;2;165;26250;2.200000;0
58845;-103.939000;48.629988;4;388;25417;2.170000;1
58847;-102.909100;47.884500;3;219;22292;2.380000;0
58849;-103.194600;48.326813;7;812;29688;2.360000;1
58852;-102.945900;48.388509;9;1581;31089;2.260000;1
58853;-103.843400;48.069085;22;114;31250;3.080000;1
58854;-103.225700;47.835713;8;2430;30102;2.410000;0
58856;-103.717100;48.567291;2;128;38393;2.130000;0
588HH;-103.569700;48.088247;;0;0;0.000000;1
588XX;-104.001800;48.873034;2;53;27500;3.310000;1
59001;-109.488800;45.522248;17;1577;42938;2.430000;1
59002;-108.689300;45.932174;8;63;28125;2.520000;0
59003;-106.331700;45.486308;7;1055;27019;2.880000;0
59006;-108.096900;45.947154;18;827;29643;2.480000;0
59007;-109.146500;45.159808;5;119;33750;2.290000;0
59008;-109.069900;45.103044;9;371;30208;2.440000;0
59010;-107.228400;45.949226;1;144;31875;2.820000;0
59011;-109.918900;45.883409;6;3015;32174;2.330000;0
59012;-106.588600;45.351247;2;142;19464;2.540000;1
59013;-109.119300;45.464156;11;189;32500;2.450000;1
59014;-108.730700;45.242325;4;1441;29816;2.380000;0
59015;-108.831300;46.096447;4;524;32188;2.660000;1
59016;-106.970600;45.457795;5;952;27857;3.180000;1
59018;-110.611100;45.894359;8;406;36094;2.710000;1
59019;-109.267100;45.602343;17;3340;39421;2.490000;0
59020;-109.900800;45.058868;3;100;22250;1.790000;1
59022;-107.378100;45.613564;8;2455;26850;4.100000;1
59024;-107.631800;46.095217;2;377;28750;2.430000;1
59025;-106.692200;45.090049;1;125;17750;2.360000;0
59026;-108.764400;45.430445;8;197;34583;2.370000;1
59027;-110.889500;45.310206;6;309;29583;2.410000;1
59028;-109.641300;45.373162;4;554;42019;2.160000;0
59029;-108.899200;45.391138;29;803;29342;2.530000;1
59030;-110.607700;45.145353;4;1774;33421;2.110000;0
59031;-107.425700;45.521423;13;330;55938;3.840000;0
59032;-108.808700;47.041005;3;363;27143;2.490000;1
59033;-109.775300;45.734139;7;101;33750;2.530000;1
59034;-107.639900;45.780451;10;4576;29076;2.550000;1
59035;-107.983000;45.224859;2;197;24688;2.430000;1
59036;-109.869900;46.435446;5;1631;25431;2.230000;0
59037;-108.294700;45.862261;13;1516;40463;2.720000;1
59038;-107.224200;46.208375;3;773;30066;2.490000;1
59039;-107.636800;46.692440;1;91;21667;2.120000;1
59041;-108.921200;45.505519;17;1774;32336;2.430000;0
59043;-106.638600;45.585984;12;2865;23271;4.070000;1
59044;-108.756000;45.665424;45;9701;38712;2.560000;1
59046;-109.036400;46.418078;2;436;26429;2.450000;0
59047;-110.538300;45.674463;20;12190;31416;2.270000;1
59050;-107.458700;45.272302;7;1683;23261;3.540000;0
59052;-110.056700;45.550177;2;203;60125;2.570000;0
59053;-110.505000;46.491523;2;437;24500;2.180000;0
59054;-107.913800;46.565030;3;287;30972;2.540000;0
59055;-109.897500;46.132630;2;122;25000;2.770000;0
59057;-108.953900;45.846359;4;399;39688;2.540000;0
59058;-107.800300;47.059920;1;65;28333;3.420000;1
59059;-108.090300;46.455469;2;159;22500;2.410000;1
59061;-109.836800;45.452360;4;278;48750;2.260000;1
59062;-106.130200;45.154425;1;82;31250;1.950000;1
59063;-108.960000;45.622948;23;1721;38125;2.670000;1
59064;-107.921800;45.903794;4;283;34583;2.600000;1
59065;-110.751000;45.336151;10;85;39583;2.240000;1
59066;-108.491600;45.353002;5;744;25000;3.720000;1
59067;-109.288800;45.951002;2;219;23750;2.520000;0
59068;-109.322200;45.241761;10;3517;34566;2.170000;0
59069;-109.541300;45.708186;5;477;28571;2.710000;0
59070;-109.171600;45.352866;13;748;29286;2.410000;0
59071;-109.501700;45.343978;3;83;28750;1.890000;1
59072;-108.537800;46.539320;7;4027;25396;2.320000;0
59074;-109.276100;46.367286;3;577;29250;2.370000;1
59075;-107.934100;45.395656;3;344;45469;3.410000;1
59076;-107.074400;46.264400;7;35;28750;1.750000;0
59077;-107.527000;47.130621;1;62;26250;2.480000;0
59078;-109.496200;46.383158;2;144;33250;2.770000;1
59079;-108.352700;46.001031;18;3010;41211;2.880000;1
59081;-109.982400;45.006307;19;29;26250;1.610000;0
59085;-110.146800;46.501026;1;57;25625;2.110000;0
59086;-110.579500;46.075387;5;757;30536;2.490000;0
59087;-108.290100;47.000478;1;493;24107;2.340000;0
59088;-108.075500;46.059495;7;1136;34934;2.420000;0
59089;-107.446300;45.076746;4;497;22500;3.580000;0
590HH;-109.052400;45.585956;;0;0;0.000000;1
590XX;-110.532100;44.993160;1;28;57500;3.500000;1
59101;-108.487500;45.737525;51;36312;26772;2.310000;1
59102;-108.574200;45.778852;90;44501;39548;2.270000;0
59105;-108.468200;45.836121;67;23063;42676;2.680000;0
59106;-108.669400;45.777818;49;8218;66250;2.900000;1
59201;-105.658900;48.126066;8;5095;26990;2.790000;1
59211;-104.355000;48.695994;4;185;30313;2.500000;1
59212;-104.190400;48.115400;4;299;27250;2.200000;1
59213;-104.881100;48.132347;4;851;21583;3.350000;0
59214;-105.847300;47.274624;2;140;23438;2.500000;0
59215;-105.874300;47.520661;3;1243;28452;2.440000;0
59217;-104.258100;47.577478;22;72;35625;2.570000;1
59218;-104.514300;48.132161;7;925;30417;2.370000;0
59219;-104.254900;48.519946;4;384;28661;2.780000;0
59221;-104.087600;47.891324;10;1608;29469;2.380000;0
59222;-105.158400;48.739987;3;233;32188;2.180000;1
59223;-106.461000;48.006744;48;277;44583;2.610000;1
59225;-105.967200;48.202722;3;708;24091;3.570000;0
59226;-104.444300;48.317939;4;420;26607;2.200000;0
59230;-106.695600;48.153810;6;4675;32271;2.300000;0
59231;-106.533600;48.404667;13;177;33750;1.990000;0
59241;-107.097700;48.399620;2;447;23229;2.390000;0
59242;-104.708700;48.408920;3;55;18125;3.240000;0
59243;-104.637300;47.717540;3;357;26944;2.750000;1
59244;-106.333300;48.599534;2;108;33333;2.400000;1
59247;-104.484900;48.503927;7;352;30179;2.200000;0
59248;-106.335500;48.133360;7;741;26856;2.170000;1
59250;-106.476800;48.860359;1;226;31538;2.040000;1
59252;-104.774100;48.893223;3;222;32500;2.290000;1
59253;-105.855600;48.730966;2;180;27250;2.570000;0
59254;-104.567700;48.774660;14;2428;29435;2.290000;0
59255;-105.161800;48.136011;11;3691;21184;3.240000;1
59257;-104.967000;48.750625;2;81;46250;2.030000;0
59258;-104.613300;48.591968;2;145;28906;2.270000;0
59259;-105.042300;47.777938;2;413;27500;2.330000;1
59260;-106.079000;48.717859;2;178;37143;2.370000;0
59261;-107.403000;48.544159;3;548;23333;2.340000;0
59262;-104.368500;47.463172;5;742;29231;2.630000;0
59263;-105.458300;48.809655;6;1505;27270;2.210000;0
59270;-104.205500;47.683129;20;7061;33614;2.450000;1
59274;-105.350000;47.859083;2;246;27083;2.440000;1
59275;-104.209500;48.887447;3;349;28542;2.010000;0
59276;-105.163200;48.897816;2;45;20000;1.610000;1
592HH;-104.824000;48.118613;;0;0;0.000000;0
59301;-105.811600;46.343483;8;11314;29850;2.350000;1
59311;-104.385700;45.189905;1;209;33750;2.790000;0
59313;-104.253000;46.357253;6;2407;30694;2.480000;1
59314;-105.375900;45.078881;2;145;24167;2.380000;1
59315;-104.866500;47.441629;3;197;27500;3.080000;1
59317;-105.344500;45.385223;3;1214;27798;2.480000;0
59318;-107.442200;47.426998;1;147;23000;2.450000;0
59322;-106.581600;47.049949;1;185;31250;3.030000;1
59323;-106.655100;45.915952;29;2431;55650;2.840000;1
59324;-104.474800;45.797477;2;975;25438;2.390000;1
59326;-105.043900;46.810255;3;272;20781;2.190000;0
59327;-106.681900;46.077231;4;3068;35254;2.350000;1
59330;-104.726800;47.107345;11;8319;31761;2.350000;1
59332;-104.756800;45.386374;1;176;14643;2.630000;1
59333;-106.213700;46.271872;7;35;32500;2.920000;1
59336;-104.940400;46.429205;1;122;30179;2.540000;0
59337;-106.952100;47.349999;2;820;25278;2.200000;0
59338;-105.621800;46.579645;5;183;45313;3.000000;1
59339;-105.194800;47.253136;1;130;30000;2.000000;0
59343;-105.479600;45.666174;2;149;36500;3.100000;1
59344;-104.610600;46.432080;2;387;27250;2.260000;1
59347;-106.396400;46.632549;2;346;31250;2.640000;1
59348;-105.956300;45.365698;1;14;65833;2.000000;0
59349;-105.463400;46.897901;2;927;26339;2.180000;1
59351;-105.712100;45.942409;1;77;36250;2.480000;1
59353;-104.192300;46.969132;3;1068;28224;2.450000;1
59354;-104.452300;46.127895;2;43;27500;2.390000;0
593HH;-106.897600;46.282606;;0;0;0.000000;1
593XX;-105.977900;45.641240;2;254;26389;2.470000;1
59401;-111.274100;47.509157;94;14377;25888;2.200000;0
59404;-111.345000;47.514307;51;24775;39907;2.550000;1
59405;-111.269100;47.476152;58;32022;32388;2.380000;0
59410;-112.480200;47.503261;2;765;23472;2.370000;0
59411;-113.437300;48.871429;6;512;24375;3.120000;1
59412;-110.865600;47.351391;9;1623;31970;2.510000;0
59414;-111.278500;47.526385;71;864;23713;2.110000;0
59416;-111.668300;48.037351;3;495;30313;2.440000;0
59417;-113.069800;48.556986;17;6606;23218;3.380000;0
59419;-112.325400;48.007556;3;74;27188;2.310000;0
59420;-110.988000;47.834943;2;174;20625;2.450000;1
59421;-111.708200;47.223693;6;1786;33306;2.370000;1
59422;-112.350800;47.840047;6;3052;26389;2.480000;1
59424;-110.020600;47.383325;3;20;16875;2.220000;1
59425;-111.968700;48.190331;12;3760;31587;2.480000;1
59427;-112.470100;48.680309;8;5292;32982;2.680000;0
59430;-109.962900;47.316304;6;480;29500;2.310000;1
59432;-112.618000;48.177132;4;194;29375;2.550000;1
59433;-111.779600;47.895071;5;688;32431;2.400000;0
59434;-113.204200;48.424793;9;469;39643;2.440000;0
59436;-112.030100;47.624913;10;1894;32393;2.580000;0
59440;-111.152700;47.696452;3;202;42426;2.850000;1
59441;-109.095500;46.906403;2;116;30625;2.640000;0
59442;-110.648700;47.830550;6;1976;30330;2.350000;1
59443;-111.825500;47.547517;18;729;37891;2.790000;1
59444;-111.240800;48.635319;3;206;24167;2.750000;0
59446;-110.184600;47.661952;3;677;31181;2.460000;0
59447;-110.442300;47.268612;2;283;31875;2.340000;1
59448;-112.811200;48.309341;9;1125;23250;4.240000;1
59450;-110.572100;47.530558;3;543;37656;2.600000;1
59451;-109.356200;47.468715;2;1031;29091;2.650000;0
59452;-110.096700;46.883052;3;628;31417;2.380000;1
59453;-109.641200;46.678858;4;272;19792;2.230000;1
59454;-111.971400;48.744885;5;226;21607;2.310000;1
59456;-111.307700;48.281911;2;107;25000;2.130000;1
59457;-109.480700;47.054233;15;9022;30814;2.290000;0
59460;-110.475100;48.008655;3;212;26979;2.300000;0
59462;-109.914900;47.089167;4;239;28125;2.750000;0
59463;-110.842800;47.057303;3;181;35625;2.180000;1
59464;-109.702300;46.956343;8;466;31071;2.440000;1
59465;-110.717000;46.926021;3;94;21667;1.960000;1
59466;-111.595300;48.842195;2;135;22188;2.210000;1
59467;-112.302500;48.093269;4;83;41875;2.180000;0
59468;-111.640000;47.690940;5;620;36563;2.580000;0
59469;-110.725000;47.261238;4;184;31500;2.630000;1
59471;-108.844000;47.377169;2;435;27614;2.420000;1
59472;-111.135200;47.409591;18;483;35833;2.430000;0
59474;-111.768600;48.479975;8;3771;30158;2.380000;0
59477;-111.967100;47.459112;9;302;28333;2.480000;0
59479;-110.260800;47.104848;5;955;23472;2.420000;0
59480;-111.163500;47.188396;5;581;31250;2.710000;0
59482;-111.915200;48.881178;6;847;36979;3.170000;0
59483;-111.797400;47.465072;12;534;31607;2.580000;1
59484;-111.924700;48.979905;3;158;38281;2.290000;1
59485;-111.593600;47.429273;13;590;38125;2.910000;0
59486;-112.315000;48.336146;6;1333;30324;2.700000;0
59487;-111.604800;47.577613;26;1328;31667;2.720000;0
594HH;-111.130900;47.565867;;0;0;0.000000;0
594XX;-113.325500;48.484898;1;9;37500;1.800000;1
59501;-109.783700;48.584562;15;13228;30771;2.400000;0
59520;-110.068300;48.141017;3;1273;29853;2.370000;0
59521;-109.957800;48.321712;12;2896;23603;4.150000;1
59522;-111.003800;48.487928;5;1576;30096;2.500000;0
59523;-109.174100;48.485856;4;2579;28250;2.340000;0
59524;-108.371100;48.148715;3;733;20357;2.910000;0
59525;-110.325000;48.733088;3;325;35179;2.580000;1
59526;-108.722100;48.483212;7;2582;26574;3.010000;1
59527;-108.699600;48.023133;9;1086;20352;3.660000;1
59528;-110.417700;48.555089;5;310;40000;2.650000;0
59529;-108.738100;48.843446;2;69;26250;2.030000;1
59530;-110.673800;48.631693;3;183;32813;2.440000;1
59531;-110.826900;48.675352;3;388;34219;2.490000;0
59532;-110.077000;48.597362;4;223;31875;2.400000;0
59535;-109.284200;48.031253;1;110;21667;2.340000;0
59537;-107.873200;48.817553;2;141;26250;2.660000;1
59538;-107.807100;48.235694;3;3161;31500;2.410000;0
59540;-110.549900;48.525132;3;386;30227;2.260000;1
59542;-108.444300;48.824171;2;281;28125;2.780000;1
59544;-107.615100;48.751881;2;194;26875;3.030000;0
59545;-111.167400;48.962291;2;44;23750;2.590000;0
59546;-108.541400;47.896703;4;117;22083;2.340000;0
59547;-109.012900;48.607955;4;46;21250;2.420000;0
595HH;-110.630500;48.214703;;0;0;0.000000;1
59601;-112.041900;46.588803;66;28671;35462;2.160000;1
59602;-111.969000;46.696501;37;18272;41417;2.680000;1
59631;-112.344600;46.231547;4;247;24750;2.090000;0
59632;-112.067500;46.205729;10;1829;29760;2.430000;1
59633;-112.340900;46.818147;3;241;33500;2.740000;0
59634;-111.975000;46.479732;25;4225;58750;2.860000;0
59635;-111.882100;46.578943;41;5915;40120;2.900000;1
59636;-112.104500;46.620549;28;37;104710;2.730000;1
59638;-112.140700;46.376532;8;364;42222;2.560000;0
59639;-112.625500;46.973643;5;1324;27273;2.260000;0
59640;-112.300200;46.748706;67;80;46000;1.950000;0
59642;-110.794000;46.246560;2;52;14167;2.170000;1
59643;-111.562500;46.186442;5;523;32188;2.100000;1
59644;-111.446700;46.394352;9;3434;31895;2.460000;0
59645;-111.010600;46.615309;3;1623;30398;2.420000;0
59648;-112.090700;47.035168;3;751;32321;2.290000;0
596HH;-111.607900;46.530265;;0;0;0.000000;1
596XX;-111.314400;46.951855;;0;0;0.000000;0
59701;-112.512800;45.996957;49;33619;30046;2.310000;1
59710;-112.120100;45.125532;2;349;26346;2.480000;0
59711;-112.989000;46.141686;29;9163;26364;2.260000;0
59713;-112.590800;46.650216;3;214;25625;2.680000;0
59714;-111.180400;45.852910;35;10593;40561;2.690000;0
59715;-110.987800;45.707153;46;29888;35022;2.310000;1
59716;-111.326500;45.268367;41;559;46667;2.030000;0
59718;-111.137000;45.680811;60;16701;41070;2.550000;1
59720;-111.625200;44.992570;1;220;35682;2.140000;1
59721;-111.862300;45.849728;4;392;29792;2.430000;1
59722;-112.736900;46.392658;35;5753;30541;2.360000;0
59725;-112.774100;45.146179;7;8011;30068;2.390000;0
59727;-112.776000;45.794048;2;159;36875;2.370000;1
59728;-112.433600;46.481128;4;378;35833;2.440000;1
59729;-111.701800;45.307670;7;1983;31569;2.150000;1
59730;-111.198900;45.417898;6;1654;45489;2.540000;1
59731;-112.807200;46.565168;3;213;33672;2.270000;1
59733;-112.978700;46.606751;3;117;36563;2.490000;0
59735;-111.782900;45.688676;8;315;35208;2.580000;0
59736;-113.355300;45.269380;2;117;19583;2.250000;0
59739;-112.255700;44.712015;2;405;22434;2.380000;1
59740;-111.763700;45.462512;10;401;37031;2.460000;1
59741;-111.331400;45.810687;27;3904;37760;2.660000;1
59743;-112.675700;45.631031;7;181;28750;2.740000;1
59745;-111.605800;45.587974;2;102;27250;2.370000;1
59746;-113.170300;45.534274;1;111;24375;2.090000;0
59747;-111.889900;45.659738;29;200;26429;2.410000;0
59748;-112.771600;46.025762;20;334;48750;2.980000;0
59749;-112.109700;45.528809;6;1482;25571;2.220000;1
59750;-112.698700;45.946694;8;401;51111;2.860000;0
59751;-112.305500;45.681898;3;143;36250;2.100000;0
59752;-111.531400;45.899881;11;3103;34837;2.590000;0
59754;-112.418600;45.513742;7;935;27813;2.470000;0
59755;-111.942400;45.296409;10;158;27386;1.860000;0
59756;-112.765600;46.201464;9;296;24145;1.860000;0
59758;-111.187200;44.727561;8;1666;34167;2.220000;0
59759;-112.169500;45.851349;13;3252;32692;2.520000;1
59761;-113.616200;45.595349;2;328;26389;2.270000;1
59762;-112.995500;45.757767;2;322;27396;2.090000;1
597HH;-113.097800;45.878065;;0;0;0.000000;1
597XX;-112.882600;46.266406;1;31;57083;2.070000;1
59801;-114.012300;46.855423;87;28839;26880;2.170000;0
59802;-113.955500;46.896821;53;17930;26819;2.160000;1
59803;-114.004400;46.790915;60;14003;50750;2.720000;0
59804;-114.105700;46.854974;52;7371;42457;2.490000;0
59808;-114.076400;46.922750;58;11256;40858;2.670000;1
59820;-114.496900;46.971146;10;1242;36518;2.570000;1
59821;-114.052200;47.169203;13;2441;31339;2.630000;1
59823;-113.640300;46.900409;11;1029;39444;2.600000;1
59824;-114.178900;47.425832;25;1816;28491;2.700000;0
59825;-113.629100;46.716741;7;2386;35764;2.640000;0
59826;-113.726900;47.500385;4;587;32667;2.360000;0
59827;-114.074800;45.905748;10;222;13125;2.020000;1
59828;-114.048200;46.313969;29;4215;34770;2.630000;0
59829;-114.206200;45.836508;7;2844;29221;2.490000;1
59831;-114.373000;47.291275;6;481;18750;2.490000;1
59832;-113.225500;46.695594;7;775;28462;2.440000;0
59833;-114.074400;46.642043;35;4812;44035;2.840000;0
59834;-114.250700;47.049623;31;1644;49107;2.730000;0
59836;-113.426400;47.015705;3;275;30938;2.590000;0
